gene,log2FC,moderated_t,p_value,FDR_per_contrast,significant_per_contrast,FDR_pooled,significant_pooled
TFAP4,1.382557893569846,17.183826387040547,2.4185151030414258e-37,2.1281862767338424e-35,True,5.527317629152658e-35,True
FXYD1,-4.889986762749443,-17.145905682278322,3.017022737599799e-37,2.6431511534205816e-35,True,6.777959523586812e-35,True
ENDOD1,-1.7240901995565423,-17.1048371575886,3.834056932667683e-37,3.3442057114018517e-35,True,8.493185781795474e-35,True
MGAT4C,-1.8604428159645239,-17.099321803180683,3.959518181108776e-37,3.438556247498263e-35,True,8.746674925756276e-35,True
CD3EAP,1.359638625277162,17.089635640659317,4.189907817917484e-37,3.622812903257609e-35,True,9.229901377559114e-35,True
PAICS,1.41302596452328,17.077311896897776,4.502580775629498e-37,3.8763127222919404e-35,True,9.891209579792846e-35,True
LRRC8E,2.5928244124168547,17.042927152260738,5.504415411384307e-37,4.718375400267229e-35,True,1.195951122697044e-34,True
STIM1,-1.1376673614190693,-17.020468457978218,6.2766776057024135e-37,5.357265559854245e-35,True,1.3600154121383175e-34,True
SLC22A5,-1.9594918847006646,-17.007359736574887,6.776754127452177e-37,5.759372193702625e-35,True,1.4643697801729358e-34,True
PPM1H,2.1728438359201823,16.99783771858812,7.164893524922967e-37,6.063329256601832e-35,True,1.5356884218932186e-34,True
CRHBP,-2.4867682261640787,-16.996935385049003,7.2028121965908695e-37,6.065298737249386e-35,True,1.5396544971386586e-34,True
PUS7,1.6779396674057665,16.99633346646181,7.228218437814174e-37,6.065298737249386e-35,True,1.54093181449574e-34,True
NAAA,-2.2191342128603146,-16.99098985188524,7.457744662345533e-37,6.231603701683429e-35,True,1.5856004898194374e-34,True
CST1,6.771291685144122,16.98429506727951,7.755655841050656e-37,6.453419569496837e-35,True,1.6401454155164835e-34,True
SLC7A14,-4.101925188470066,-16.97826504083175,8.034193312892718e-37,6.657333433895729e-35,True,1.6900362506250505e-34,True
UHRF1,2.156694944567625,16.96350867388432,8.758890460782446e-37,7.227720107617448e-35,True,1.8279343397418187e-34,True
MMP7,7.136257228381375,16.95359612550379,9.282181167756242e-37,7.627881689387123e-35,True,1.9320579929861965e-34,True
PLAC9,-4.1843605099778305,-16.924978269635382,1.0975702401772655e-36,8.982460644611225e-35,True,2.278578804372195e-34,True
CCNYL1,-1.338784878048779,-16.910890419605142,1.1919980507939384e-36,9.715272637761907e-35,True,2.468151786427219e-34,True
CADM3,-6.146352749445679,-16.89087033665044,1.3403807487225737e-36,1.0880062020345234e-34,True,2.7609754518622074e-34,True
C7orf68,2.2167082483370315,16.889977150166786,1.3474164747556837e-36,1.0892711964823693e-34,True,2.7682776195343192e-34,True
TMEM132A,2.34974053215078,16.884756546451907,1.3892872159534739e-36,1.1185730714035115e-34,True,2.8469259269760804e-34,True
DCUN1D5,1.3884156541019976,16.867112749505623,1.5406988098551173e-36,1.2354789206285772e-34,True,3.140966026137538e-34,True
CHGA,-8.244488736141907,-16.865509305980773,1.5552537747494826e-36,1.2421418400981107e-34,True,3.1625088551982813e-34,True
IL6R,-3.35973824833703,-16.856128926553303,1.6432092733322408e-36,1.307140112750331e-34,True,3.3243129646005108e-34,True
ABCE1,1.1896729933481094,16.849517033310963,1.7081882189934056e-36,1.3534159008415082e-34,True,3.4469760437418073e-34,True
SLC6A19,-6.911158248337028,-16.842902241454997,1.775775342132066e-36,1.3950909201229623e-34,True,3.5683452089756082e-34,True
NGB,-3.6080319512195125,-16.8425900023526,1.7790311571529605e-36,1.3950909201229623e-34,True,3.5683452089756082e-34,True
CADM2,-3.6233576718403544,-16.842321775490024,1.7818328240118288e-36,1.3950909201229623e-34,True,3.5683452089756082e-34,True
RBM28,1.3369607538802697,16.833973749780117,1.8712772691065742e-36,1.4593761196361743e-34,True,3.7192925450934277e-34,True
KIF14,2.2069655875831486,16.789743672893355,2.4260149421938793e-36,1.8846155920081905e-34,True,4.809817224393585e-34,True
CDC14A,-1.9553912638580933,-16.78451518340692,2.5016612608464338e-36,1.9358185795507016e-34,True,4.9474250531213355e-34,True
FAM107A,-3.9924588691796004,-16.78012028849379,2.5670745657348695e-36,1.9787368949135405e-34,True,5.06416122788652e-34,True
CSE1L,1.4974165853658494,16.774472542362926,2.65366088367037e-36,2.0375812352723033e-34,True,5.221983194009802e-34,True
KIAA0020,1.2802915742793815,16.77017408641193,2.7215194172468565e-36,2.0816483327226246e-34,True,5.342261778845165e-34,True
ASB8,-0.7252601330376969,-16.76498677607428,2.8057321581572442e-36,2.137838905336135e-34,False,5.480438006662613e-34,False
MAL,-4.201323702882485,-16.746482589473576,3.128006239498338e-36,2.3743000032405897e-34,True,6.079985461205299e-34,True
LOC728606,-2.920823835920176,-16.738888286011914,3.2707879735002724e-36,2.4732380391254722e-34,True,6.341969913214318e-34,True
KLF4,-2.8701052106430236,-16.73666402946947,3.313831430588389e-36,2.4962941537920945e-34,True,6.40975823832638e-34,True
AVPR1B,-1.6476669844789353,-16.65788278532703,5.2673238067473757e-36,3.952878058293776e-34,True,1.0114282013808569e-33,True
KCTD4,-3.1123954988913534,-16.652461392850057,5.438141241334928e-36,4.059441885441764e-34,True,1.0414904992555005e-33,True
KIAA1257,3.279417716186252,16.65208676506905,5.450148254703832e-36,4.059441885441764e-34,True,1.0414904992555005e-33,True
RAD54B,2.1016913303769407,16.63674431240776,5.965417851275181e-36,4.426651671951848e-34,True,1.137215137686363e-33,True
SLC25A23,-1.6996254101995572,-16.58930134209936,7.889098851827816e-36,5.832360924397761e-34,True,1.4896121317746502e-33,True
DSCC1,1.9460250997782689,16.582758169261993,8.199299951442909e-36,6.039239930901671e-34,True,1.5372039795490034e-33,True
DDX10,1.1694315077605282,16.576261286070643,8.519411785129131e-36,6.2518650247550935e-34,True,1.5897021934303074e-33,True
MXI1,-1.702613858093125,-16.548854388306214,1.0013735067589521e-35,7.321439312101206e-34,True,1.8597874608902093e-33,True
CHAD,-3.97885534368071,-16.544816336845876,1.0255104404537595e-35,7.470449131613156e-34,True,1.900165419853854e-33,True
C9orf140,2.042239512195124,16.534647494441522,1.0889105422912105e-35,7.90334450895814e-34,True,2.0082549219967942e-33,True
C12orf11,1.3242256097561,16.52159448627442,1.1760895014282394e-35,8.500102126126946e-34,True,2.158995412529285e-33,True
UGDH,-1.8274370288248338,-16.52107802787262,1.1796792813451184e-35,8.500102126126946e-34,True,2.1605839659998444e-33,True
CA4,-8.679519534368076,-16.5156272081868,1.218243349517411e-35,8.746283571065976e-34,True,2.2260730550720912e-33,True
GARS,1.1989211086474558,16.504212485900187,1.303147717316658e-35,9.322193760531071e-34,True,2.3757431396340288e-33,True
OGFOD1,0.7747623503325922,16.48806141722438,1.4335214621959437e-35,1.0218079325695603e-33,False,2.6074308724308973e-33,False
KLB,-2.5876366297117497,-16.48454405675209,1.4636057924305437e-35,1.0395260140737935e-33,True,2.6439588556471944e-33,True
TPX2,1.9892132150776103,16.47979225868404,1.5052565588992333e-35,1.0630675068366366e-33,True,2.7081291547917125e-33,True
ST8SIA3,-2.9254270731707326,-16.47909355534419,1.511480337574865e-35,1.0630675068366366e-33,True,2.7081291547917125e-33,True
ROPN1,-2.6253337472283813,-16.4789471448352,1.5127877730918095e-35,1.0630675068366366e-33,True,2.7081291547917125e-33,True
NCOA4,-1.0013814855875882,-16.473407451780112,1.5630992491536308e-35,1.0914640244230052e-33,True,2.7875334915259948e-33,True
MKI67IP,1.142459046563193,16.473291093722743,1.564173816868087e-35,1.0914640244230052e-33,True,2.7875334915259948e-33,True
QSOX2,1.3055463192904693,16.467280897641494,1.6206974526750486e-35,1.1269514070401642e-33,True,2.8817890310973556e-33,True
GNL3,1.3001800443458968,16.46094889126217,1.682465440507909e-35,1.1658254430446267e-33,True,2.9849270535579242e-33,True
GABRG2,-2.9339272505543232,-16.45390028906737,1.7540051494903492e-35,1.2111770974970338e-33,True,3.104902329803184e-33,True
NAP1L2,-4.018817871396893,-16.453024716266647,1.7631022231389084e-35,1.2132461561094625e-33,True,3.114054759550289e-33,True
UNC5C,-3.58938376940133,-16.414309826862752,2.2164129652336743e-35,1.5199242979173132e-33,True,3.880141584876188e-33,True
CASR,-2.5593412860310427,-16.401733248012274,2.3875187997564673e-35,1.627373602305175e-33,True,4.155574716215168e-33,True
PRDX6,-1.3176094013303778,-16.40159539327052,2.389465941937502e-35,1.627373602305175e-33,True,4.155574716215168e-33,True
PTPN21,-1.6031093126385816,-16.373534863465288,2.8208826820849605e-35,1.9146380170178706e-33,True,4.863201743914472e-33,True
ALPI,-5.37739232815965,-16.36538449064841,2.960254315985614e-35,2.0024005980274118e-33,True,5.081385460496172e-33,True
OTX1,4.045334257206207,16.36279396964198,3.005982906625413e-35,2.0264400699681215e-33,True,5.148735819158137e-33,True
CD177,-7.695312062084258,-16.346669236965333,3.306990071410906e-35,2.2218280929104287e-33,True,5.63994711017571e-33,True
HSD3B2,-5.861332128603103,-16.33765786953767,3.488192534119056e-35,2.335679627138911e-33,True,5.9235036557982366e-33,True
CCDC86,1.3708781152993357,16.330610478002164,3.6368158309175827e-35,2.427025383538858e-33,True,6.162693219125811e-33,True
ENTPD5,-2.691843237250554,-16.324242101298598,3.776575259089154e-35,2.511864621321271e-33,True,6.35875847870077e-33,True
SLC25A20,-1.6862920399113026,-16.298208517877683,4.4062045390710073e-35,2.9208729889501705e-33,True,7.387518916839053e-33,True
HMP19,-4.799586141906875,-16.29673756714667,4.4447701035401455e-35,2.9300294690003948e-33,True,7.413064826448151e-33,True
TMEM100,-4.506914456762749,-16.29655864719331,4.449484083261021e-35,2.9300294690003948e-33,True,7.413064826448151e-33,True
C1orf177,-2.645462926829268,-16.289608157010345,4.636541232636586e-35,3.043131864470092e-33,True,7.676331229916739e-33,True
GABRD,2.3821172283813756,16.26404057369804,5.395121261682191e-35,3.529367649048478e-33,True,8.895108036100717e-33,True
PYCR1,1.7657547893569827,16.259563565867804,5.540224260309085e-35,3.6124078644185834e-33,True,9.115393044389039e-33,True
C3orf26,1.5598052771618613,16.254468048895493,5.710142230320002e-35,3.711032631842284e-33,True,9.37550971911589e-33,True
LYVE1,-4.847905254988911,-16.253284233957917,5.750360803996676e-35,3.7249975670710716e-33,True,9.422037462813066e-33,True
SCN7A,-5.810848093126388,-16.252182203587864,5.788056152547894e-35,3.737242620315583e-33,True,9.444773767935353e-33,True
COL19A1,-2.7836480709534372,-16.23611980794762,6.366463419021582e-35,4.0974064082227246e-33,True,1.0367269301480238e-32,True
LOC284276,-1.9247001108647455,-16.22396324464544,6.842466357295479e-35,4.389552530565651e-33,True,1.1051628350284332e-32,True
KIAA0408,-4.946872261640797,-16.193836822864835,8.181714484804813e-35,5.231824950460235e-33,True,1.3055184818973055e-32,True
B3GALT4,-1.8512892904656333,-16.17928832846502,8.919656600078089e-35,5.685423423261312e-33,True,1.4147288940251855e-32,True
NFXL1,1.1356054988913513,16.177416370864194,9.019333274203547e-35,5.7305904416640875e-33,True,1.42768304586315e-32,True
GPR119,-1.4797330155210642,-16.167955672634708,9.540441273470013e-35,6.0423807517674574e-33,True,1.5041653175969503e-32,True
RNF152,-3.0521470288248342,-16.166278357508233,9.635932799668858e-35,6.0834855741909394e-33,True,1.5162063784621806e-32,True
C5orf34,1.8261274279379158,16.15976734210691,1.0015783279000782e-34,6.303287407262296e-33,True,1.572854806253224e-32,True
C4orf34,-1.9071990022172969,-16.153794453677122,1.0377433167589303e-34,6.510284334506261e-33,True,1.6264267982658145e-32,True
ARPP21,-1.9882706430155215,-16.148261711466628,1.0724107569360218e-34,6.706614063895177e-33,True,1.6774450230385455e-32,True
MOBP,-2.602400465631929,-16.14470683850222,1.0952956142372264e-34,6.828258269697719e-33,True,1.7031632037542942e-32,True
NEBL,2.2745002217294914,16.131601629539592,1.1839748169142826e-34,7.35803349499198e-33,True,1.8374547726138995e-32,True
TNFRSF13B,-4.143234855875833,-16.12330735252721,1.2437851869148024e-34,7.70565607855909e-33,True,1.9227512760836548e-32,True
CASP7,-1.6997710643015491,-16.122256926930532,1.251572923264392e-34,7.729823206508995e-33,True,1.9310260526567965e-32,True
C11orf82,2.1191533259423503,16.119241294352577,1.2742032641990018e-34,7.845226103754039e-33,True,1.9583220089929774e-32,True
GRIN2A,-3.323158802660755,-16.10813563344264,1.361140409345875e-34,8.354629419957228e-33,True,2.087889342800102e-32,True
ORC6L,2.088975809312636,16.080484263590645,1.6043374792369857e-34,9.817064446026442e-33,True,2.4467380664117294e-32,True
GNG3,-2.863854833702882,-16.079498995202652,1.6137646508527546e-34,9.844459390033354e-33,True,2.456391398679978e-32,True
CHST9,-2.980066319290467,-16.072283337438215,1.6845194004575246e-34,1.0244659729938469e-32,True,2.549410811715335e-32,True
CBLN2,-3.4132638802660766,-16.060940188923517,1.802089856497426e-34,1.0926268590293996e-32,True,2.7118203791209085e-32,True
ELAVL3,-2.7611777827050994,-16.057756155517627,1.836547243678724e-34,1.1101341955938841e-32,True,2.7532238679148875e-32,True
CEP55,1.9192869623059883,16.056587656643945,1.8493577268085211e-34,1.1144902155466987e-32,True,2.7671974559777913e-32,True
APLN,3.1173279822616413,16.054526043288874,1.8721785138617596e-34,1.1248342629960366e-32,True,2.796068641493277e-32,True
SCNN1B,-6.334438891352553,-16.047048316812027,1.9573480656296827e-34,1.1724632825655874e-32,True,2.9177731390356454e-32,True
HPGDS,-3.8334749445676235,-16.03962818332535,2.0457023775427846e-34,1.2195551246363966e-32,True,3.041812671160507e-32,True
NKRF,1.3686959866962294,16.039420705365508,2.0482295551292627e-34,1.2195551246363966e-32,True,3.041812671160507e-32,True
HIGD1A,-1.7316157649667439,-16.029299615685407,2.175386829897187e-34,1.2909091395065452e-32,True,3.2209685675844585e-32,True
PUS1,1.3822081374722845,16.028862746442417,2.1810502885010267e-34,1.2909091395065452e-32,True,3.2209685675844585e-32,True
MS4A12,-8.59922822616408,-16.019379283612853,2.307702377635823e-34,1.361818314066576e-32,True,3.3953623257148666e-32,True
CDKN2B,-3.5743898226164044,-16.014928022043097,2.3696671558562546e-34,1.3942476546897436e-32,True,3.480075632000452e-32,True
XPOT,1.3694373170731744,16.004327311302557,2.5240392355667846e-34,1.4806952294311695e-32,True,3.6795295503196375e-32,True
LIFR,-3.9774602882483414,-15.994513799997403,2.675924248492856e-34,1.5651795744052186e-32,True,3.8795520402646704e-32,True
GNG7,-3.286481019955655,-15.986619240558577,2.8047369008587266e-34,1.6357126905389295e-32,True,4.0588842187171616e-32,True
SFRP1,-6.019006363636363,-15.980237026075908,2.9134052752438e-34,1.694119611367645e-32,True,4.208464334206454e-32,True
SLC26A2,-5.08198578713969,-15.97826864130545,2.9477649103228496e-34,1.7088189165553142e-32,True,4.250355426331696e-32,True
MRPL17,1.2757336807095374,15.97780771900168,2.9558691974406803e-34,1.7088189165553142e-32,True,4.254305822755639e-32,True
KAT2A,1.4334079157427926,15.97536425294475,2.9992067453190043e-34,1.728847088236494e-32,True,4.3088603574416364e-32,True
PLAC2,-4.130238647450111,-15.963887538135674,3.2114401482603527e-34,1.8458355557356544e-32,True,4.588829721038541e-32,True
FAM82A1,-2.059445388026605,-15.93205206324578,3.882365933760613e-34,2.2250320266483377e-32,True,5.468688241757578e-32,True
CPEB3,-1.4373026385809338,-15.927991360732054,3.97749364545512e-34,2.2730004634243096e-32,True,5.592750993956965e-32,True
RDH5,-2.5897356541019967,-15.919948367786924,4.172867685404509e-34,2.3778171822246268e-32,True,5.854057750667133e-32,True
DDX56,0.9817766740576559,15.918469076738882,4.20983555230062e-34,2.392028560817212e-32,False,5.888126960134893e-32,False
XPO5,1.1750007538802656,15.902744063605441,4.623700176505845e-34,2.6197015786373715e-32,True,6.42167983883747e-32,True
CBX3,1.2586650554323775,15.891950697998093,4.931151247814969e-34,2.785960365491372e-32,True,6.801043800986406e-32,True
PLCE1,-2.4371157427937913,-15.887512296748165,5.063453136599817e-34,2.8462298244330234e-32,True,6.971019525794525e-32,True
PDE6A,-4.735223481152994,-15.887223263121577,5.0721912092012505e-34,2.8462298244330234e-32,True,6.971019525794525e-32,True
TEF,-1.9792264079822566,-15.886940172953436,5.080764256417375e-34,2.8462298244330234e-32,True,6.971019525794525e-32,True
C19orf48,1.783845742793794,15.884229683523468,5.163587341223858e-34,2.884501726261766e-32,True,7.072420216034834e-32,True
ERCC6L,1.9233397117516633,15.87199632842052,5.554567302177582e-34,3.0942207265659823e-32,True,7.594817333308465e-32,True
ANGPTL5,-1.9666057871396891,-15.864594727641089,5.80539949947229e-34,3.2249156381565766e-32,True,7.910505187390901e-32,True
SCN11A,-3.4486190022172956,-15.852186388990747,6.251648627324902e-34,3.463134714529536e-32,True,8.503957851481545e-32,True
STBD1,-1.926250798226162,-15.838339811420653,6.790356640703772e-34,3.751106180935442e-32,True,9.18946148522819e-32,True
FUT1,2.5702080931263867,15.827450631500666,7.2465126088361835e-34,3.9920054363414175e-32,True,9.74029552425669e-32,True
S100A11,1.82371192904656,15.823294022647113,7.428630654935124e-34,4.0810270120081434e-32,True,9.951353470590796e-32,True
CBX2,3.3052507982261643,15.814620818939842,7.823554485906007e-34,4.279805825743656e-32,True,1.0405835055040718e-31,True
HAUS6,1.2469245898004404,15.814407982915753,7.833505911252028e-34,4.279805825743656e-32,True,1.0405835055040718e-31,True
TMEM37,-3.4759479157427977,-15.813009041983001,7.899231848742528e-34,4.3038910623545935e-32,True,1.047559669787086e-31,True
AHCYL2,-2.9545244124168484,-15.809867039269403,8.04887418354151e-34,4.3734415543193994e-32,True,1.065622568032681e-31,True
ADH1B,-7.162474057649668,-15.798737687423966,8.602164168112631e-34,4.66134165698245e-32,True,1.1331993807109703e-31,True
SEMA3E,-4.764213015521065,-15.796928364887385,8.695650865368036e-34,4.6991958902058185e-32,True,1.1436150849538087e-31,True
SPHKAP,-2.00824,-15.787908748237447,9.177109838806022e-34,4.945939928572774e-32,True,1.2009596017436845e-31,True
