gene,log2FC,moderated_t,p_value,FDR_per_contrast,significant
MUSK,-3.636548814600034,-24.30450094579267,3.0864099384006794e-75,1.586731263203426e-72,True
RERGL,-5.244468181818181,-24.25704261775496,4.658001713464278e-75,2.334823358873969e-72,True
C6orf223,5.299156967422819,24.24637770780323,5.109538468219772e-75,2.498688933848937e-72,True
CLEC3B,-4.302754477230088,-23.831416539256622,1.8868941008908928e-73,9.007673029252952e-71,True
SULT1A2,-4.360732653931433,-23.800262278578536,2.4758612933031788e-73,1.1544423007146218e-70,True
P2RX2,-3.251112169537778,-23.765322725217523,3.358069338101082e-73,1.5302111415665157e-70,True
PDX1,4.6991366194780815,23.65027304922755,9.168740089428691e-73,4.085183084289895e-70,True
SLC30A10,-6.554572752856898,-23.596601396852726,1.4655600553776849e-72,6.387930241374475e-70,True
TRIB3,3.54611191369606,23.577479256637083,1.7322290026284939e-72,7.389615213340703e-70,True
NPY2R,-3.995617166979363,-23.562670326747035,1.9717031461171372e-72,8.235968349926792e-70,True
OSBPL3,1.9424299334811526,23.50887939244267,3.156371437841414e-72,1.291535659769803e-69,True
GLTP,-1.5811813064983795,-23.33449006745507,1.4538205817137598e-71,5.829820532672177e-69,True
NFE2L3,2.646754306668937,23.287129034584538,2.2022958268432762e-71,8.658045358472095e-69,True
FEV,-4.536726292000681,-23.10580322845171,1.0821005936574886e-70,4.172330173621663e-68,True
WNT2,5.328117465461359,23.093343571576572,1.2073275770123959e-70,4.567343003603498e-68,True
TEAD4,2.206581306498385,22.945095775723193,4.447874758627043e-70,1.6514794242680042e-67,True
PMP2,-3.806013917789527,-22.89597492418742,6.854787184687845e-70,2.4988815100543873e-67,True
TMIGD1,-8.941151722667572,-22.88725131659146,7.402247355366852e-70,2.6502689191983105e-67,True
CDH10,-2.1409666467678665,-22.841419920756735,1.108478747938945e-69,3.899122613364183e-67,True
ENC1,2.052032824492585,22.746725059050945,2.5545617327354806e-69,8.830855645059721e-67,True
SLCO4A1,3.257687062937068,22.69378076079872,4.075612904857323e-69,1.385017605803209e-66,True
SPTBN2,3.2963586815623387,22.639051909596475,6.607252005952378e-69,2.2079233786557527e-66,True
PRSS22,4.591958016373876,22.606389283519707,8.816625870987316e-69,2.89792374939829e-66,True
TTC26,2.0688267695718894,22.52695078354064,1.7789650244470434e-68,5.752943345187615e-66,True
CDKN2BAS,-6.65517069759509,-22.51024932838777,2.0620237356845354e-68,6.562472365154752e-66,True
APPL2,-1.825812706805399,-22.38927120604468,6.013223343953562e-68,1.8838301257229517e-65,True
SCGN,-6.271369281937576,-22.367188901465607,7.3115412857436656e-68,2.2553292735255463e-65,True
LRRC8E,2.768221755074194,22.093990347759323,8.238757821522092e-67,2.5028347624472416e-64,True
GRIN2D,4.781039007334136,22.08383590347624,9.015902574885486e-67,2.698042486962e-64,True
ADH1A,-4.2390262323042815,-22.064023025386835,1.0749849446119869e-66,3.1696247263926964e-64,True
GCG,-7.600356464267439,-21.8870258704271,5.181581706674248e-66,1.505662510417662e-63,True
FIGF,-4.3362432969469555,-21.875567035243535,5.737476926322568e-66,1.643377319610964e-63,True
TAT,-3.54796438683268,-21.86650431630134,6.219105988205659e-66,1.7562404938524433e-63,True
ENPP6,-3.733313150264369,-21.841550408456943,7.764849386574929e-66,2.1622948639003795e-63,True
PEX26,-2.001627707658187,-21.790908999464865,1.2185460142425772e-65,3.346828436378585e-63,True
PHLPP2,-2.5324259252942163,-21.733281557751468,2.0354178541492936e-65,5.514882158877478e-63,True
FAM151A,-4.233788461538461,-21.707992248648466,2.549572738287636e-65,6.790677796647777e-63,True
ANLN,2.2803659133549363,21.70692071622783,2.5740225064600054e-65,6.790677796647777e-63,True
C17orf96,3.4655072914890006,21.695509083012762,2.8494267989959857e-65,7.419611340242793e-63,True
CBFB,1.3596936807095403,21.66912007812761,3.604608285655939e-65,9.26569181120533e-63,True
KIAA1737,-1.302336568309741,-21.658572631453413,3.959799019701432e-65,1.0049869663925786e-62,True
XKR4,-3.028603257717892,-21.641091586045427,4.627292091380382e-65,1.1597150804022085e-62,True
SST,-6.072859636704758,-21.55366922879281,1.0088135937574351e-64,2.4971250067699473e-62,True
ZNF575,-2.2485950537267607,-21.546466030709013,1.075750181889069e-64,2.6303403837653454e-62,True
MMP27,-1.8715368241514583,-21.450420725640203,2.534464925370845e-64,6.122412259480174e-62,True
TMEM72,-5.117705679686166,-21.447014771563943,2.612700846088953e-64,6.236268090962322e-62,True
ABCB11,-4.5515395446017415,-21.436855158128456,2.8607258770464855e-64,6.7479475099743565e-62,True
PLCD1,-2.490170979020972,-21.36453477102728,5.456815972089212e-64,1.2721995376789382e-61,True
STMN4,-3.373641216100971,-21.35874820503103,5.7462826561152636e-64,1.324286979943805e-61,True
TRIP13,2.2909181050656695,21.32942292862729,7.467300336417932e-64,1.7013564971043128e-61,True
TEX11,-4.0485913013815455,-21.29632612172742,1.0037018464358282e-63,2.2611485416897027e-61,True
SLC7A5,3.028151142759686,21.281025518630532,1.1507848163327022e-63,2.5636928408300754e-61,True
MAS1L,-1.644288299505373,-21.17875497203731,2.8716998734693653e-63,6.327206864072613e-61,True
ABCG2,-5.424622326454035,-21.058433036560096,8.42905176324406e-63,1.82275221802511e-60,True
C2orf88,-4.223382722155889,-21.05809420527345,8.454661160914474e-63,1.82275221802511e-60,True
GSG1L,-2.359594439706634,-20.956571739901854,2.0989217729099025e-62,4.47695548370676e-60,True
CNGB1,-2.757965324918984,-20.95515100106097,2.125811174947337e-62,4.486580427125696e-60,True
ANGPTL7,-4.576529515606345,-20.938341994204258,2.471364650278521e-62,5.161548045633787e-60,True
GTF2IRD1,2.1331454289612832,20.90131483037715,3.4439404436719006e-62,7.118660401610475e-60,True
MYOT,-4.233891378134062,-20.85982126158273,4.995786747032047e-62,1.022097186510128e-59,True
RETSAT,-1.9030981494115675,-20.835853688210097,6.1935429868628265e-62,1.2543488574404008e-59,True
SLC30A8,-2.1842997185741093,-20.76860595224299,1.1321411476018692e-61,2.2699430009417476e-59,True
TNFRSF12A,2.6982676189664083,20.728378781106883,1.624284877640787e-61,3.2244467125443344e-59,True
SPPL2A,-1.823780794814942,-20.714819402084398,1.8344738978431692e-61,3.606000161936818e-59,True
ETFDH,-1.9178559866962246,-20.711109003439592,1.8965928701745166e-61,3.6919113637863163e-59,True
BYSL,1.4548628944226412,20.685859656841895,2.379040748670222e-61,4.586516058734419e-59,True
PRKG2,-4.359678995394852,-20.643103014109222,3.4923282356807104e-61,6.668683916704595e-59,True
ASPA,-3.9899578287566086,-20.61741141858109,4.39857846378311e-61,8.319952660268995e-59,True
EPHX4,4.5002243049633295,20.611642834454926,4.6324652064612665e-61,8.68046050369611e-59,True
PPAT,1.7132464182159355,20.60982980868878,4.708514143914343e-61,8.741269313470608e-59,True
AMPD1,-4.775610822104724,-20.499992430495887,1.2631649106212142e-60,2.3235281154087473e-58,True
MIER3,-1.8565799590653267,-20.476146687223835,1.5651065116300515e-60,2.8527623234711393e-58,True
SLC22A5,-1.9920204161692023,-20.47340593003798,1.6041448031674534e-60,2.8975768741898597e-58,True
GNA11,-1.8740888026607596,-20.390078712795535,3.3933820378903256e-60,6.0747598089018775e-58,True
MYOC,-5.575454528398433,-20.388851542515543,3.431042151592017e-60,6.0878225787097294e-58,True
MDFI,3.5251504349309224,20.33709167438701,5.465518529878365e-60,9.612600572286073e-58,True
SPATA12,2.808259295582462,20.318369807171823,6.468235608854731e-60,1.127722817022064e-57,True
ARPP21,-1.9660847688896474,-20.290370747605742,8.321575113276441e-60,1.4383412156999363e-57,True
CTNND2,-3.7369530615725735,-20.28089555116927,9.062301431174956e-60,1.5529841341457936e-57,True
MS4A10,-3.948039570185912,-20.27858865593737,9.252415176277275e-60,1.572126476986096e-57,True
HPSE2,-3.7024619478082905,-20.238577314806697,1.32635782287624e-59,2.2347457435855976e-57,True
PDCD4,-1.9675043237250485,-20.229070182192817,1.4448732116303628e-59,2.4141423244323978e-57,True
USP2,-4.528954093467505,-20.223434378540812,1.5200728852895863e-59,2.518798458682331e-57,True
SH2D7,-4.3101684461879595,-20.120977066603803,3.8244758146756313e-59,6.285306564282493e-57,True
WDR75,1.1898796179430278,20.05364851519811,7.01481974302666e-59,1.1434726491681668e-56,True
DDX31,1.1855427340951783,20.01542333283814,9.899828177179418e-59,1.6007383463907042e-56,True
HIGD1A,-1.8139386320996103,-19.970866603822945,1.4793075836460483e-58,2.3728093641682617e-56,True
PLP1,-6.466784879754392,-19.965133263614554,1.5577807996421003e-58,2.478849605779691e-56,True
FUCA1,-1.8962990448575905,-19.958180433874134,1.6585547077542478e-58,2.6184269205096587e-56,True
SYT10,-2.4304727528569,-19.932559367014523,2.089566829811499e-58,3.273110542009418e-56,True
CLDN23,-3.3196624253794935,-19.87495091393104,3.513066159505702e-58,5.460230736285994e-56,True
PVT1,2.602065853658539,19.836767002753717,4.957628327210819e-58,7.646188304659763e-56,True
CLDN8,-7.479857308545114,-19.823232102567363,5.601501837091461e-58,8.573290979670517e-56,True
PHOX2B,-4.292164113934847,-19.801409497269294,6.820466765553176e-58,1.035987565525312e-55,True
RRP12,1.512694107112404,19.754621300380908,1.0403492400024933e-57,1.5683460347406009e-55,True
HMGCLL1,-2.5770399027801476,-19.738145327824697,1.2071436765415497e-57,1.8062112473625425e-55,True
ECT2,1.8861814941156325,19.733172508555676,1.2625587273114203e-57,1.8751335172291834e-55,True
LRRC7,-2.8899477656489854,-19.692598084163972,1.8210148100986694e-57,2.6846578634175238e-55,True
ACADS,-2.4706508186935014,-19.678985719826034,2.0591312420688356e-57,3.0135460878452667e-55,True
DHRS11,-2.911818574108821,-19.64566546134349,2.781877959033009e-57,4.041786454971871e-55,True
AVPR1B,-1.6217429984649492,-19.608360613268594,3.896184432783344e-57,5.620035818511227e-55,True
RSPO2,-4.808267175507421,-19.553890178185036,6.372408964596533e-57,9.126199981440035e-55,True
PLEKHN1,3.6064679686167525,19.544800114863328,6.917751242767714e-57,9.836944143084585e-55,True
CMA1,-4.2852331656148746,-19.53185927306883,7.775630948441401e-57,1.0978971867341555e-54,True
PRR7,2.6920448916936786,19.47864653436136,1.2575743986488145e-56,1.7632424260775336e-54,True
NGB,-3.5390502728978337,-19.473183888311627,1.3212068411269086e-56,1.8395970253190637e-54,True
CNNM2,-1.7679891693672127,-19.470919752666088,1.3485160762488572e-56,1.8646722295716957e-54,True
KIAA1549,2.43046868497356,19.461574387716603,1.467343187429227e-56,2.0150843087641096e-54,True
GTPBP4,1.2355417448405248,19.414873910809078,2.237828694618075e-56,3.052276552863429e-54,True
CA1,-10.517174194098585,-19.300639041148198,6.285338913530489e-56,8.514935487586913e-54,True
GCNT2,-4.409287199385981,-19.29835431597817,6.416538589195661e-56,8.634335484118994e-54,True
HTR3E,-3.853537148217636,-19.289614946005788,6.944180265449623e-56,9.282054288150995e-54,True
WDR43,1.314626394337374,19.257440158420305,9.289304535418576e-56,1.2334473902989567e-53,True
ZBTB7B,-1.5044508954460234,-19.207142089634196,1.4640337163750297e-55,1.931176053507852e-53,True
GFRA2,-4.405178935698449,-19.183261101611567,1.8170473005078005e-55,2.3811632924955163e-53,True
SLC17A7,-3.1957262749445667,-19.150795527433075,2.4373481426334124e-55,3.173300666220774e-53,True
HSP90AB1,1.147536184547162,19.129259158881908,2.9616762771762926e-55,3.831071571444172e-53,True
C19orf28,1.4285945505713862,19.12067591437205,3.200842104030873e-55,4.113902832424295e-53,True
NOP58,1.4434629200068212,19.105109900763217,3.684945820945087e-55,4.705933994264267e-53,True
SPHKAP,-1.9648625874125871,-19.081560643156397,4.560095788467934e-55,5.786703832834309e-53,True
C2orf71,-0.9241896213542555,-19.035266607025164,6.932948371787627e-55,8.742491500273076e-53,False
DNAJC2,1.442617567798047,19.026307054902045,7.518541286753628e-55,9.42167204996314e-53,True
ST8SIA3,-2.8860572829609423,-18.98744353513312,1.0688035370994157e-54,1.3310255229095209e-52,True
MOBP,-2.6379394166808794,-18.984183820475284,1.1008088626241665e-54,1.3624208454083048e-52,True
SLC39A10,1.78371016544431,18.950809035978867,1.4890730959692408e-54,1.831651262219833e-52,True
GPR119,-1.4371174910455398,-18.94706117946675,1.540460217785224e-54,1.8833065467435206e-52,True
CA2,-5.906837762237764,-18.911967310093043,2.116543789425356e-54,2.558850918833805e-52,True
NOP2,1.4723762323042813,18.911862667588668,2.1185498879122773e-54,2.558850918833805e-52,True
KRTAP13-2,-3.6896235630223435,-18.88439455215117,2.7167069143264863e-54,3.2616750677991644e-52,True
CASR,-2.524843314003071,-18.881862411676188,2.7797101169958966e-54,3.317451657486174e-52,True
MAGEE2,-2.0074619307521746,-18.811498596640014,5.256603314790262e-54,6.2363844060085645e-52,True
SMPDL3A,-2.8479233498209098,-18.784045879004257,6.740249441664963e-54,7.949529488551912e-52,True
ZMYND19,1.3272340525328277,18.746179971936662,9.4975778323087e-54,1.1127985552271835e-51,True
CADM2,-3.5991176019102844,-18.745616149957293,9.54620206977933e-54,1.1127985552271835e-51,True
PRDX6,-1.3663917789527567,-18.724093903631054,1.1600834613583066e-53,1.344489791921043e-51,True
PKIB,-4.850211734606858,-18.68502764530334,1.652600946316132e-53,1.904290170898761e-51,True
PHOX2A,-3.0587909602592527,-18.679200216311727,1.742179936282998e-53,1.9960404412842346e-51,True
ATP6V0D1,-1.1676579822616429,-18.63501302420639,2.599761472884209e-53,2.9616600870072954e-51,True
ZER1,-1.2718099096025952,-18.59713364076504,3.6641210810524723e-53,4.150600433621586e-51,True
PPM1H,2.1896948149411566,18.578963511146757,4.3198020406684125e-53,4.8658444334495325e-51,True
CPNE7,5.070337122633468,18.57621214260483,4.428838683282211e-53,4.9607941675870575e-51,True
DKC1,1.5472374296435216,18.55380810044422,5.42558634427682e-53,6.027833569408995e-51,True
ANGPTL5,-1.886859073852976,-18.553483121809776,5.441585416773208e-53,6.027833569408995e-51,True
NPY,-3.2670216271533326,-18.532198292500038,6.599051304060994e-53,7.2698339915617e-51,True
PAQR4,1.763430990960254,18.507620177280174,8.245183782244743e-53,9.033657641202574e-51,True
C2orf40,-4.851852362271874,-18.486238801023383,1.000789098764611e-52,1.0905337733820897e-50,True
RUVBL1,1.3306524475524402,18.480800953195057,1.05133856439682e-52,1.1394236873597967e-50,True
NRXN1,-5.2430554494286215,-18.4219119506421,1.792686817439698e-52,1.932439284390642e-50,True
GRAMD3,-1.5984416851441203,-18.41771468802558,1.8621890807653407e-52,1.9966251908740686e-50,True
PUS7,1.732996870202964,18.393961085957294,2.309476712596611e-52,2.463032345083088e-50,True
TMEM206,1.5195855875831477,18.380241141600965,2.6152550888355787e-52,2.774384366727691e-50,True
KIF14,2.174083140030703,18.371441660882287,2.8323603176572547e-52,2.9888854931067346e-50,True
CBX8,1.6731552618113597,18.335207603480615,3.933401161998134e-52,4.1290415339299784e-50,True
MXI1,-1.6180872846665597,-18.29526118067358,5.649456278418913e-52,5.899562415744751e-50,True
S100A11,1.8341836772983182,18.271371616886285,7.015272111564329e-52,7.287886312790922e-50,True
CBX2,3.521803035988407,18.25449425142609,8.174874855041002e-52,8.448775301215056e-50,True
MMP7,7.148217158451294,18.245636710864044,8.858263695090674e-52,9.10811215828554e-50,True
HS3ST6,-2.8859351952925114,-18.235441116560015,9.715913300321868e-52,9.938982738339462e-50,True
DMRTA1,-3.9506028398430866,-18.21944335344089,1.1232064656277709e-51,1.143161910448569e-49,True
KCTD4,-2.995410114275969,-18.207180588155957,1.2552582397520333e-51,1.2711074599509225e-49,True
C1orf135,2.1766591591335462,18.159961586859584,1.925833630370689e-51,1.9403499642679555e-49,True
BMP3,-6.720293382227531,-18.153970839567215,2.0333060890384536e-51,2.0383893542610496e-49,True
ABCA8,-6.451175473307181,-18.138896964810804,2.3310145575634365e-51,2.3252160138879057e-49,True
PYCR1,1.74599863551083,18.105619425263743,3.1517536282498826e-51,3.119952857074952e-49,True
GUCA2A,-7.207980658366026,-18.1053711469842,3.158855012400076e-51,3.119952857074952e-49,True
SLC25A20,-1.7380362357154997,-18.08283846522038,3.8746957787515126e-51,3.808218155096462e-49,True
RBM28,1.365669495139004,18.08006361538405,3.9733959493430694e-51,3.886175062650173e-49,True
NAAA,-2.2869678492239434,-18.069704574767496,4.364597267166471e-51,4.248066757606201e-49,True
CD177,-7.854776257888456,-18.059993883332265,4.7662207618292987e-51,4.616556824863644e-49,True
AQP8,-9.325312510660073,-18.05544725724973,4.966766956373597e-51,4.7876768016966645e-49,True
SPIB,-5.595286244243559,-18.04580988436004,5.420199399063636e-51,5.19976066752277e-49,True
TPH1,-4.005951969981238,-17.977129154030926,1.0101994616974003e-50,9.644999622396608e-49,True
MAMDC2,-5.870987395531296,-17.95559453288126,1.2279705254984053e-50,1.1668629874996694e-48,True
CITED2,-1.8830666638239855,-17.950816397745914,1.2823283287020304e-50,1.2127680655884769e-48,True
CCNYL1,-1.365830402524299,-17.92111387599652,1.678558672086125e-50,1.5800517077618217e-48,True
MGAT4C,-1.8070586900903982,-17.91524255793283,1.7703190980013598e-50,1.6586400894825822e-48,True
PPAP2A,-2.1137193757462054,-17.882968332373967,2.371989748971098e-50,2.212018347296303e-48,True
TEX10,1.1752833958724178,17.845513888536715,3.330940351972133e-50,3.0919145396778366e-48,True
HADHA,-0.9285601398601457,-17.811129518116314,4.549174165126139e-50,4.203269217086594e-48,False
SLC25A23,-1.7047185570527006,-17.802502112712638,4.919227790123218e-50,4.524335651007823e-48,True
DUSP21,-1.217958920347945,-17.778970213408222,6.088867662111712e-50,5.574511261431042e-48,True
CCL23,-3.9087379754391955,-17.773188034122544,6.416518327449049e-50,5.847781475697883e-48,True
SCARA5,-6.294625481835239,-17.74233162469162,8.487338700897888e-50,7.7000516268327e-48,True
INHBA,4.844784862698278,17.72391674265253,1.002914659213091e-49,9.057855368118233e-48,True
SLC6A19,-6.770902933651715,-17.72235843566971,1.017181378426446e-49,9.145509702892484e-48,True
KIAA0408,-4.942240653249189,-17.715511898536068,1.082306707516561e-49,9.687611377547788e-48,True
ROPN1,-2.5921427682074016,-17.714924348646687,1.0880861470177845e-49,9.696056554536258e-48,True
INSL5,-5.1893662203650015,-17.708958319005827,1.1485473717473392e-49,1.0189546373245199e-47,True
PALB2,1.0180688811188787,17.7070769837687,1.168301346935741e-49,1.0319137447604233e-47,True
DDN,3.992422164420946,17.705761443537273,1.1823159731638937e-49,1.0397120728919328e-47,True
ENDOD1,-1.6785909687873026,-17.70499207797109,1.1905899009823528e-49,1.0424160486766889e-47,True
LOC572558,-3.6460197083404395,-17.68857818403272,1.381578806499981e-49,1.2043763074054183e-47,True
ELAVL3,-2.7164358945932108,-17.672891930902285,1.5926630495246872e-49,1.38237636982554e-47,True
CST1,6.8761109159133555,17.671615136359378,1.6112016986902148e-49,1.3924393990835695e-47,True
LRRC3B,-1.890048686679175,-17.666084339985105,1.6940312235645878e-49,1.4577393146982827e-47,True
TPX2,1.9782871311615189,17.632369365160173,2.2995081424865034e-49,1.9703050537117263e-47,True
SET,0.9487080675422188,17.618620586777,2.604674578795152e-49,2.2222861831848e-47,False
CNTN2,-4.13404147194269,-17.610468792153537,2.804403663632071e-49,2.382554807450128e-47,True
QSOX2,1.3400454801296249,17.596603807054006,3.179912249100433e-49,2.6901789280364427e-47,True
C1orf177,-2.573178731025072,-17.593569619732044,3.268571761609914e-49,2.753565706734402e-47,True
XRCC2,2.136382278696913,17.5822805864127,3.620699655722997e-49,3.0374488743617613e-47,True
PABPC1L2B,-1.0920700921030189,-17.574089557060095,3.899712790283816e-49,3.2578850602162714e-47,True
NEBL,2.3193400818693455,17.561664407358542,4.364532530864337e-49,3.6185188001358984e-47,True
HJURP,1.786511001193925,17.561589688978987,4.367489025600436e-49,3.6185188001358984e-47,True
METTL1,1.3902461709022695,17.54451076840846,5.0986217201511186e-49,4.2068874686843588e-47,True
HSD3B2,-5.723218352379326,-17.52337016199386,6.175299557730391e-49,5.074375251331735e-47,True
AP3S2,-1.1219030274603394,-17.508533675269845,7.063989293345853e-49,5.780938176799362e-47,True
CBX3,1.3152404400477575,17.502918716572633,7.432732699387818e-49,6.057979293606739e-47,True
KCNIP4,-2.1314780487804916,-17.409673954861976,1.7302078902597425e-48,1.4044804939152972e-46,True
STBD1,-1.9087897492751118,-17.4033254164459,1.8326513129940325e-48,1.4816394687713852e-46,True
XPO5,1.225382082551592,17.39771923742977,1.9281462314076085e-48,1.5525836120370501e-46,True
PI16,-5.917136406276652,-17.38428334422126,2.1777540623381912e-48,1.7465587579952294e-46,True
LYVE1,-4.796294695548352,-17.357958100248126,2.764344051882163e-48,2.2081712446309707e-46,True
KIAA1257,3.25505289101143,17.347324674528508,3.043900624795574e-48,2.4218336320298116e-46,True
CD160,-2.575203650008529,-17.332290524624437,3.4880480389148256e-48,2.7642436039621444e-46,True
STIM1,-1.1113349138666226,-17.328754602411,3.60159032065957e-48,2.842987635008834e-46,True
C10orf2,1.4939289186423386,17.31469483971363,4.090821344463003e-48,3.2165085473130673e-46,True
COL11A1,6.546156131673209,17.29748742502376,4.780887105717392e-48,3.744405721470067e-46,True
DDX10,1.1926589203479416,17.286897230230203,5.2622506661852206e-48,4.1053745469655124e-46,True
GYLTL1B,4.223555338563878,17.275360448011785,5.841944861368474e-48,4.5399610259859655e-46,True
IL6R,-3.227806779805558,-17.273226581906,5.955963063951439e-48,4.610697275375534e-46,True
RHPN1,2.904587276138482,17.266628755301856,6.322769086971e-48,4.8758276997603294e-46,True
C20orf20,1.5412547842401558,17.249624324885875,7.375638087373268e-48,5.665959526890193e-46,True
CCDC86,1.380877835579053,17.244647212718988,7.715749813625283e-48,5.904610067297212e-46,True
DHDDS,-1.2985654187276037,-17.241773618124114,7.919211356447018e-48,6.0372694941734875e-46,True
GNG3,-2.720850707828755,-17.233579215341404,8.529344545129557e-48,6.4777787170396834e-46,True
PKHD1L1,-3.997936210131331,-17.231106254204196,8.722545461355842e-48,6.599510811327722e-46,True
GBA3,-5.561421311615214,-17.22159687088158,9.507111707668802e-48,7.166074802209002e-46,True
FUT1,2.5101322190005035,17.210452635438966,1.0516799110203372e-47,7.897446522830622e-46,True
CHST9,-2.940051074535222,-17.209389960874404,1.0618507135040358e-47,7.944069703640267e-46,True
GNL3,1.2514646597305141,17.197972570312132,1.1775287306752234e-47,8.776747602244695e-46,True
MET,1.8368949343339676,17.19526082735846,1.2068059122849145e-47,8.961651311597236e-46,True
NCOA4,-1.0668297373358335,-17.192825642151355,1.2337169113922352e-47,9.127684159931482e-46,True
SLC27A6,-2.8755942520893747,-17.1914269853926,1.2494437202827562e-47,9.205212330726226e-46,True
ADHFE1,-3.382214088350672,-17.19107984082409,1.253378038049007e-47,9.205212330726226e-46,True
CHAD,-3.745862476547844,-17.190054503807794,1.2650710239997717e-47,9.257180303355994e-46,True
ASTN1,-3.539587276138497,-17.18139390340231,1.368289923137068e-47,9.976077439599349e-46,True
BRIX1,1.3241049292171283,17.175683773085378,1.4409083865719982e-47,1.0467468532887161e-45,True
RAD54B,2.083257973733587,17.16168682657674,1.635632318792678e-47,1.1839143679347722e-45,True
CDKN2B,-3.5024403121269003,-17.15480191614254,1.740856451377702e-47,1.2555457500044218e-45,True
SLC36A1,-1.8947810165444334,-17.14756740237008,1.8587228625341455e-47,1.335748867161635e-45,True
BAI3,-3.4765285945761555,-17.139580902851623,1.9981268979162257e-47,1.4308015822578688e-45,True
C5orf34,1.7667549803854712,17.136643055368726,2.05199613448491e-47,1.4641467080577384e-45,True
CDC25B,2.0436997782705095,17.120631561567503,2.372150365252186e-47,1.6865820859328483e-45,True
TP53INP2,-2.7067904059355286,-17.11461804966469,2.504896633298946e-47,1.7746705829556137e-45,True
ORC6L,2.0316868582636864,17.067847213348408,3.8255871580943983e-47,2.7008106521053763e-45,True
TFAP4,1.4048045369264894,17.05468488510742,4.309722930962888e-47,3.0319278865195055e-45,True
ACAN,3.7345029421797653,17.054199787314612,4.3286911939370085e-47,3.034624420924371e-45,True
MPND,-1.1875501535050272,-17.053666893033835,4.3496246021242147e-47,3.03867502691953e-45,True
NCRNA00092,-2.597010779464436,-17.04213812213623,4.828124169216347e-47,3.361246166416241e-45,True
POLR1B,1.1620172522599415,17.03997924576126,4.92341130140383e-47,3.415723065506809e-45,True
FBLIM1,-1.306699249530956,-17.032739151051054,5.256907777337786e-47,3.6345172736421594e-45,True
GMPS,0.9830545283984318,17.02269706661358,5.757175805462395e-47,3.9667139140728873e-45,False
CYBASC3,-1.019672821081354,-17.018282496349812,5.991897872576993e-47,4.1142997378482436e-45,True
SLC6A6,2.849352268463237,17.012071829728118,6.338403215187466e-47,4.3373714834303307e-45,True
CLEC9A,-2.886389339928363,-17.00762566480055,6.598700170751134e-47,4.500133959985042e-45,True
ACOX1,-1.60584347603616,-16.987381618602168,7.925699385096327e-47,5.386788904107843e-45,True
LOC284276,-1.866797663312298,-16.974275752765386,8.92388315232787e-47,6.044724905546413e-45,True
FAM5C,-5.746902328159643,-16.966294126707485,9.592389489168536e-47,6.475670345381452e-45,True
MAL,-4.046473563022343,-16.96329692703341,9.856154763522485e-47,6.631406141229054e-45,True
ENTPD5,-2.6654995309568523,-16.957096351344223,1.042506928988692e-46,6.990723721144907e-45,True
FAM82A1,-2.0614914719426967,-16.94612732058227,1.1513082301641347e-46,7.694576671596968e-45,True
DUSP14,1.7218719171072818,16.94426781419594,1.1708467397584425e-46,7.799161837925838e-45,True
NOB1,1.1392953095684852,16.899963039032652,1.7483073268978e-46,1.160713970341089e-44,True
GARS,1.2646671925635236,16.895651330177706,1.8178637943742017e-46,1.2029098705347438e-44,True
CCT6A,1.1680031553812018,16.89433930480859,1.839573334424278e-46,1.2132712287896965e-44,True
TMEM100,-4.381827323895617,-16.892643921321987,1.8680103932903054e-46,1.2279871601793649e-44,True
CRHBP,-2.38138703735289,-16.89208203458146,1.8775316668389383e-46,1.230212742487605e-44,True
CDC14A,-1.9381753198021476,-16.886527499488153,1.9743041334727962e-46,1.289407096942331e-44,True
KAT2A,1.4731543493092225,16.877641936785533,2.1395840028901885e-46,1.392813612271048e-44,True
GALR1,-1.7252710131332085,-16.874512416067066,2.201031903439694e-46,1.4281776590280213e-44,True
ETHE1,-1.9104196145318184,-16.872013299077576,2.2513662552733376e-46,1.4561255941364652e-44,True
NAA25,1.0257211581101764,16.870740572690753,2.277440602571493e-46,1.4682535074456087e-44,True
NKRF,1.3829245181647636,16.86923861123599,2.3085998650584655e-46,1.4835713876417383e-44,True
GABRG1,-1.2762536670646425,-16.864200283092096,2.416269442451512e-46,1.5478019910911445e-44,True
CD3EAP,1.3666245693331174,16.852787471673782,2.6790907947052272e-46,1.7106933259184653e-44,True
MT1M,-5.827277144806414,-16.852322837588787,2.6903760317747116e-46,1.7124456964153324e-44,True
CA4,-8.737511282619824,-16.849959533898513,2.7485167354006036e-46,1.7439164729361425e-44,True
PDCD2L,1.4624741685144205,16.8403585811705,2.9979169679900665e-46,1.8961588393754206e-44,True
ALPI,-5.447918062425387,-16.832981007185463,3.2048259147371883e-46,2.0206528173107113e-44,True
MAB21L1,-3.0918163227016877,-16.8270079307908,3.3827564611405373e-46,2.1261525719707765e-44,True
NUF2,1.9046296520552612,16.821316468872794,3.561477034526208e-46,2.2314879544453272e-44,True
LOC728606,-2.8213787310250713,-16.814525764597942,3.7871054114800406e-46,2.365466152653421e-44,True
TROAP,1.986527545625096,16.80189060360973,4.24563525461975e-46,2.64363313214677e-44,True
PLAC9,-4.010527153334472,-16.80152066495644,4.259865539600067e-46,2.6442818597207846e-44,True
MACC1,2.378994073000179,16.797151140641486,4.431597397660409e-46,2.742392834046025e-44,True
LYAR,1.535765742793795,16.793965830528784,4.561132390682893e-46,2.8138678287136006e-44,True
