"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
2.63897368262572,8.7254737704918,15.7406020376685,4.43030447159045e-31,4.4367878439879e-29,60.1454608792297,"CELSR1"
1.17263233965673,10.4661704918033,15.6747404007286,6.23745300134366e-31,6.19562187631864e-29,59.8050470672644,"AGAP3"
1.3295618187293,9.01034918032787,15.6744484788913,6.2469251261469e-31,6.19562187631864e-29,59.8035371117026,"QSOX2"
1.70391376091539,8.11280163934426,15.6675750807753,6.47417221559639e-31,6.39013248010547e-29,59.767981841886,"ZSWIM4"
2.03999427883168,10.8611590163934,15.6315328453855,7.8089884570836e-31,7.67074320688643e-29,59.581450029334,"CDC25B"
1.41556784101174,10.5422393442623,15.6305204198027,7.85023281387831e-31,7.67453712709151e-29,59.5762081837853,"NOP58"
-1.58693336344475,8.35527786885246,-15.6279513463961,7.95587672120697e-31,7.74095493300375e-29,59.562906243598,"CNNM2"
-9.19276519120746,8.1463262295082,-15.6171462057798,8.4160585658599e-31,8.15007935646715e-29,59.5069519105494,"ZG16"
-1.62744320987654,10.5204844262295,-15.6028187971607,9.06774079261001e-31,8.7399398343795e-29,59.4327367476513,"GPD1L"
-2.78426516109605,9.21755245901639,-15.5912288932542,9.63181577446803e-31,9.20212093664657e-29,59.3726843751738,"SMPDL3A"
-4.38547052092743,3.98282295081967,-15.5911275165494,9.63690210121292e-31,9.20212093664657e-29,59.3721590297028,"RSPO2"
-6.49140873230954,5.88602295081967,-15.5888784468432,9.75043996399291e-31,9.26743205836918e-29,59.3605037932448,"BMP3"
3.67891776573321,4.20409918032787,15.5529862749512,1.17553679663183e-30,1.10836123495229e-28,59.1744228607617,"DDN"
-1.84320277024993,11.8264098360656,-15.5527597982153,1.17692522756746e-30,1.10836123495229e-28,59.1732482345674,"SQRDL"
-4.51924456489009,2.69180819672131,-15.5434778071331,1.23526865572109e-30,1.15799385853671e-28,59.1251019304291,"ABCB11"
4.26998786510087,4.66180901639344,15.5421625638936,1.24376751954126e-30,1.16066123528101e-28,59.1182788761777,"GRHL3"
