gene,log2FC,FDR_per_contrast
NLRP7,-2.080299906191371,4.525207920001929e-14
ALAS2,-1.4557195377792933,4.6737568660709594e-14
KRBA2,-1.1223423418045329,4.843548720030302e-14
KRT15,1.6649653760873306,4.860345265494672e-14
TXLNB,-1.7087978594576154,4.9189804224143846e-14
NCF1,-2.2011710472454373,5.0205980770439286e-14
GGT8P,-1.395649599181306,5.109734482132264e-14
HMX3,-1.677570185911649,5.2367316297029266e-14
CPNE4,-1.7385364659730511,5.404761990790604e-14
LBX2,1.1797646597305125,5.4551822178833125e-14
CYP2D7P1,1.814343288418898,5.5701359103371973e-14
FEZ1,-1.575767516629714,5.604811627288931e-14
USP51,-1.4663818267098772,5.722550599451338e-14
NRARP,-1.1262285263516958,5.744493377957214e-14
ZNF135,-1.6626344448234684,5.795556515493644e-14
MGAT5B,-1.4081785604639256,5.952538762776356e-14
ATP2B4,-1.4251505884359617,5.99667977818837e-14
FHL5,-1.6151168088009542,6.033466679279564e-14
TENC1,-1.1047834470407576,6.149142357467978e-14
LYL1,-1.2001158366024214,6.204456412069466e-14
ANKRD36,1.046248012962648,6.332792241671749e-14
MAP2,-1.8452347262493616,6.344182320600417e-14
PDE6B,-1.558324586389222,6.357325082071158e-14
SGEF,-1.463668045369266,6.406897584799735e-14
TOX,-2.142227869691286,6.625495590699534e-14
VSIG4,-2.314148882824491,6.684965596587337e-14
NEB,2.199156984478933,6.686972969222903e-14
TEK,-1.6487893740405974,6.82115449376137e-14
ACVR1C,-1.6854175422138855,6.928971075770629e-14
THEMIS,-1.8986345983284985,6.9743330199018e-14
RSAD2,-2.050024091761893,7.073091227652199e-14
FLT3LG,-1.1234208255159492,7.32590266847613e-14
TBX1,-1.6659655466484753,7.441179916240608e-14
NTN4,-1.278145403377119,7.585558516486721e-14
ADAMTS4,1.8824857155040071,7.662895229100941e-14
LRRC16B,1.8208302063789852,7.725441584320314e-14
SYNC,-2.054011709022694,7.847424844436532e-14
MSRB3,-2.0535418301210964,7.858398611682816e-14
CXorf21,-1.698667277844109,7.867159247581617e-14
CPXM1,1.8007629455910017,7.986343650024217e-14
TMEM229A,-1.8996955739382568,8.036861164625076e-14
FEZF1,3.291413679003921,8.105679862703965e-14
FRRS1,-1.4282117943032588,8.220320257896801e-14
BMF,-1.2233270765819615,8.22241737399549e-14
CDC42EP5,-1.3962970407641144,8.50250548155601e-14
C9orf24,-1.8298698021490696,8.778319544099731e-14
HIST1H2BD,-1.412145019614529,8.791144361185743e-14
MAPT,-2.325005176530789,8.895597771280265e-14
ZNF829,-1.2873304792768214,9.126199881440301e-14
A1BG,-1.1625713457274474,9.256699538774478e-14
KLHL31,1.4775592103018935,9.321177096963049e-14
C2orf48,1.6637561060890322,9.343225025672109e-14
RPLP0P2,1.2752271874466985,9.98033260340401e-14
ZNF304,-1.877119392802319,1.0014792769773611e-13
MPPED2,-1.7099831059184707,1.0032176245316345e-13
ANO7,-2.16160418727614,1.0240736504857592e-13
PNPLA7,-1.6524158707146537,1.0374659341137247e-13
F12,1.1518147620671986,1.0418720627785205e-13
AKR1C1,-1.633396298823131,1.0475651645191927e-13
ANKRD36B,1.113283370288249,1.0575174274472557e-13
NAPSB,-2.174400349650344,1.0857253970469455e-13
ENPP1,-1.5183888879413274,1.1046141897403357e-13
C13orf36,-1.219217823639775,1.1566412810277396e-13
GP9,-1.181822334982091,1.1792460157022657e-13
SLITRK5,-2.1018517908920344,1.2193765316424101e-13
P2RY10,-1.987860881801128,1.2227930743455774e-13
SH2D5,1.7294185996929898,1.2227930743455774e-13
INPP5J,-1.2315256353402662,1.2239966729802668e-13
XCL1,-1.8046542981408813,1.257070636050567e-13
CLC,-3.0717335493774507,1.2722951470099844e-13
MATK,-2.101471200750473,1.2763729607717072e-13
LOC349114,1.1296208511001191,1.2801641916511138e-13
ME2,-1.0206595428961354,1.2826958919207711e-13
SLC9A7,1.9679675848541685,1.3491806661319062e-13
C19orf26,1.7342030359884002,1.370631893273143e-13
C15orf59,-1.6880706549548017,1.412862050625782e-13
FBLN5,-1.6288081272386163,1.418578174148155e-13
KCNQ1OT1,1.4059272386150372,1.418578174148155e-13
APOBEC3B,-1.802015708681564,1.4202886762778574e-13
TMIE,-1.2831612143953603,1.442396701128716e-13
LOXL4,-1.852323238956167,1.4721475064338314e-13
SVEP1,-1.990108280743644,1.4735121527495686e-13
ZNF772,-1.8408902439024395,1.5527802004959565e-13
PDE6G,-1.494409577008356,1.553426799270499e-13
LOH3CR2A,1.2266374125874109,1.5820074130417134e-13
ZNF528,-1.9199952839843053,1.5934463303238704e-13
HSF4,1.646401193928023,1.6226442189985228e-13
LOC284578,-1.9719443970663488,1.648793220330369e-13
RAD51AP2,1.3047162203650011,1.6622339171614605e-13
RAB3C,-1.4874987804878053,1.692760545789147e-13
MST1,1.6611339928364313,1.8035008844620481e-13
C10orf108,-1.1627547586559723,1.8400986863899959e-13
SYT2,-1.4530662715333458,1.886565174361218e-13
INSM1,-2.8881132867132884,1.961214754750663e-13
PDE1B,-1.807385630223436,1.9644958612749777e-13
LOC151162,1.0116793621013134,2.0043354750567893e-13
WFIKKN2,-1.3433677042469727,2.006462131098732e-13
SLITRK4,-1.718245062254819,2.025434865786393e-13
DOK7,1.8725016629711733,2.029822543709983e-13
MRC1,-2.332194746716695,2.060503283387101e-13
HSPB2,-1.5248583574961598,2.0656939281752587e-13
RASL12,-1.435413823980893,2.150434761345083e-13
XK,-1.1544557564386846,2.2170168420661257e-13
C2orf74,-1.6197515265222613,2.223293385700168e-13
FAIM3,-1.7849371482176393,2.231854326802422e-13
SGSM1,-1.878542410028997,2.2506118314418878e-13
CACNA1A,-1.5491906191369598,2.2952238144442256e-13
SLAMF1,-1.759639911308203,2.354254198002073e-13
MSTN,-1.4831545198703726,2.3645657136593044e-13
SLC2A5,-1.884585254988914,2.394081152024009e-13
EVI2A,-1.766627187446698,2.538934462604107e-13
LOC441869,-1.7521540252430512,2.567217211034312e-13
AICDA,-1.666694823469213,2.567858890738449e-13
CRLF1,-2.048764932628348,2.57373677757333e-13
CAMK2B,-1.8998516203308888,2.589327315198553e-13
RARRES2,-1.5089677298311486,2.597394759431633e-13
LGALS12,-1.839553487975439,2.598564291295361e-13
L1CAM,-3.1171941071123985,2.6312249430944816e-13
NANOS3,2.450592640286541,2.6836447083142693e-13
GPR55,-1.9377715930411024,2.730416498216155e-13
C1QB,-1.8446545625106587,2.740271109632875e-13
GPR98,-2.0678900136448903,2.765900517381542e-13
C1orf70,-1.3276037011768698,2.8180014032584643e-13
DST,-1.0678969810677152,2.839562765122904e-13
OLFML1,-1.5241017908920351,2.8786661531537594e-13
CHRNA5,1.0610697339246125,2.93094484795996e-13
FOXF1,-1.4619866621183704,2.959644449206397e-13
MTNR1A,-1.8276273921200767,2.984121357159901e-13
ZNF418,-1.5724234436295408,2.999017362684405e-13
IL10,-1.623241582807435,3.0244618307368466e-13
TRIM58,-2.919926846324411,3.030268588561301e-13
LAX1,-2.085611691966564,3.185689432074081e-13
BMP4,1.5302870970492926,3.1873723825826263e-13
ZC3H12D,-1.2126044004775745,3.2384205736658855e-13
UBTD1,1.0242812723861512,3.38352690185859e-13
GGT6,-2.431576999829442,3.4959029325042653e-13
CYP2C18,-2.5468059099437133,3.521501289508698e-13
C14orf50,-1.6116126812212137,3.662335342493884e-13
FAM131C,1.6558757376769555,3.6807072886994933e-13
NCAN,-1.1202322872249706,3.82454360729867e-13
KCTD12,-1.7559840440047785,3.8757980324296587e-13
ELMOD1,-1.1493038632099617,4.008959425742161e-13
CSF1R,-1.827411333788163,4.1440066784834033e-13
AXIN2,1.883483361760192,4.163738223091856e-13
TM4SF1,1.1905861504349264,4.2203677180526746e-13
ECH1,-1.025005005969641,4.223899286744753e-13
CD207,-1.8912417363124687,4.22867090791467e-13
FAM55B,-2.534075157769059,4.276219705026535e-13
LOC728264,-1.9857263261129103,4.2863828159295643e-13
HAND1,-3.4121590226846306,4.360293060095086e-13
DENND5B,-1.2969306583660236,4.477913829708309e-13
SLC37A2,-2.126960429814085,4.53980069316186e-13
PPYR1,-1.8558077178918595,4.65149017859718e-13
SOX17,-1.3708301381545267,4.691289477816275e-13
MAP1LC3C,-1.118151594746717,4.846551286394972e-13
SLC2A1,1.3275443970663474,4.975847913918404e-13
SIX4,1.8820596196486443,5.090176091123125e-13
MGP,-2.157000375234528,5.11932367136554e-13
SNCB,-1.1081239212007503,5.181280455277896e-13
SFTPD,-1.234012468019784,5.277340406640951e-13
NKAPL,-1.3208335579055104,5.440345785589407e-13
FGF19,3.247226590482687,5.570629096448996e-13
FAM114A1,-1.0526792256523958,5.575926719845733e-13
PODXL2,1.248494414122476,5.746517289333472e-13
CCL21,-3.1907238018079456,5.914550599339743e-13
TNFAIP8L2,-1.3947846239126696,6.18201135377127e-13
DLEU7,1.1849545880948298,6.33541010893899e-13
FLJ35024,-1.474628313150265,6.391718705098904e-13
TCEAL6,-1.286983958724203,6.408602999374288e-13
CDO1,-2.0371563619307524,6.534950934388089e-13
TTR,-2.394465981579395,6.536035664631406e-13
FAM71E1,1.090782628347264,6.565915685450345e-13
MGC16121,1.610415563704589,6.630518293800426e-13
CITED1,1.952348200579909,6.700051003044101e-13
COL23A1,-1.437643049633293,6.88734268140701e-13
APBB1IP,-1.827355764966739,6.896843989550985e-13
KLHDC8B,-1.2115687361419116,6.907288624405907e-13
RASSF6,-1.061449241002899,6.958151988253559e-13
BAI1,-1.5822188555347076,7.019269007797517e-13
CPB1,-1.777596955483541,7.16855031143014e-13
SLC11A1,1.9289650605492028,7.221090427448258e-13
ROR1,-2.050094524987206,7.298075114807714e-13
MYCT1,-1.205133080334302,7.371102014616663e-13
KLK1,-2.1087280658365994,7.439631937339775e-13
AKAP7,-1.4334001535050351,7.510851100818188e-13
ONECUT2,2.0915860992665847,7.511419774927823e-13
TLE4,-1.225237557564384,7.63331288971141e-13
TFAP2A,2.4986961538461525,7.645025430462592e-13
FGD2,-1.4873944567627513,7.650497704756274e-13
PRX,-1.0462503070100675,7.805464088394083e-13
PHKA1,1.2898569333105954,7.870719581078685e-13
PTK7,1.6094245352208765,7.909299214265812e-13
CD96,-1.9121175677980544,7.920821419741798e-13
ARHGAP28,-1.5413474074705826,7.927008648566713e-13
ITGA7,-1.635775055432369,8.277529215509067e-13
CACNA1B,-2.142781656148727,8.560472894609586e-13
WDR27,1.0199627920859615,8.907649742231709e-13
UST,-1.9922349138666169,8.996036801369962e-13
CCL11,-2.3202537267610444,9.110676385577864e-13
CD14,-1.47484131843766,9.19257582279173e-13
TMEM132C,-2.7491815708681586,9.192770424922541e-13
PSIMCT-1,1.232418974927513,9.199542974297778e-13
GVIN1,-1.6398497100460503,9.475182580656538e-13
UGT1A4,-1.0481542469725398,9.604436958925705e-13
SLIT2,-2.7608759508783907,9.619607615874957e-13
CECR1,-1.8637012280402487,9.65069750010199e-13
RFX8,1.051675771789186,9.653449833884197e-13
DSG1,1.6322865683097372,9.793379349072916e-13
PLD4,-2.054498618454716,1.0144338318418345e-12
SPG20,-1.5937823810335985,1.0148898265729989e-12
SHD,-1.5747559184717694,1.0214197182175509e-12
FAM53A,1.2255621695377783,1.0725283165489757e-12
HPSE,-1.410162399795329,1.0778870109716348e-12
FGF18,1.593100827221558,1.0908816188792417e-12
CD69,-1.8099882739212,1.093850079794986e-12
PPAPDC1A,2.524404707487637,1.0977387429967509e-12
NUDT10,-1.7702146170902244,1.1040635445360664e-12
BST1,-1.6323715077605288,1.1076736357422373e-12
KCNJ11,1.16525098072659,1.177391540586705e-12
FAM43B,-1.6875445590994371,1.18187171183055e-12
CSF1,-1.295883429984654,1.1853999667666793e-12
AMT,-1.9706639689578689,1.1938988771023156e-12
WFDC1,-1.5124164847347776,1.1999194443042378e-12
RHBDL2,-2.2197934760361555,1.2091792943593364e-12
UCA1,2.9433315708681542,1.2534305894696721e-12
CD40LG,-1.6800340098925477,1.2615276412251932e-12
OTC,-3.0258730172266746,1.270943608153475e-12
KRT16,2.8933310250724884,1.3006493104624101e-12
DSCR6,2.3975951219512206,1.3034362584997657e-12
TRPA1,-2.5528949855022978,1.3114528151208479e-12
PCDHA3,-1.697603803513561,1.3290701575014998e-12
RETNLB,-3.418107931093296,1.3295170221110053e-12
RASSF2,-1.5349319631587903,1.3313723362354948e-12
TRPC6,-1.4485559355278887,1.3351844042291914e-12
HSPB7,-2.690910719768034,1.359527821392423e-12
SEPT1,-1.3762342486781485,1.3694294979379137e-12
ADAMTSL5,1.1870889902780144,1.379905914834051e-12
ABI3,-1.2093898345556884,1.3803563584516764e-12
HPCAL4,-1.2548993774518171,1.3975278403838648e-12
CAPN9,-3.069613320825524,1.429572628590899e-12
SULT4A1,-2.4851342913184378,1.4609597070019509e-12
PLEKHO1,-1.3184269145488692,1.4707244065875116e-12
KIAA0101,1.1018920177383649,1.4903929365133197e-12
SAMD9,-1.4805118198874323,1.507411120293641e-12
ZNF667,-1.426325217465462,1.5117491974728057e-12
PDE1A,-1.8792813661947816,1.5118813385105881e-12
SYNE1,-1.7073552362271824,1.5256544026440909e-12
PRICKLE2,-1.5430064472113223,1.5735754022913905e-12
NCR3,-1.5304460429814086,1.6225070959400512e-12
CXCL5,3.5132490619136947,1.635660720011646e-12
LOC100216001,-1.827100861333784,1.685870806809839e-12
HIST1H3H,-1.295531639092614,1.6980883270826917e-12
REM2,1.1784687276138492,1.7037945458466552e-12
SPTBN4,-1.6928193075217477,1.704305848537671e-12
WNT1,-1.014438981749957,1.716376190869729e-12
ANKRD20B,-1.2419115555176514,1.7486187176101766e-12
PPP1R14D,-1.8999910199556516,1.7603765684000285e-12
LOC100144604,-1.5770802575473295,1.7827111476651717e-12
GPR128,-2.8945844789357027,1.808149097875156e-12
LOC100128239,-1.369204571038717,1.8130559969406657e-12
C4orf12,-1.0835298908408673,1.8130559969406657e-12
SORBS1,-1.6630291659559957,1.836145338626101e-12
KRT12,-1.88304436295412,1.866682022169553e-12
GRASP,-1.0916393143441925,1.8670459339465644e-12
SERTAD4,-1.8649256950366748,1.8994547747751768e-12
TDGF3,2.2317959150605504,1.9089273137187635e-12
SLC6A20,2.818100494627325,1.9142129315495505e-12
SLC8A1,-1.293748251748255,2.0004508622462015e-12
HCST,-1.5785043834214545,2.001847198579199e-12
ARHGAP25,-1.3883203138325095,2.002537861899168e-12
PLAC4,1.9949677042469736,2.008504200655592e-12
TMEM88,-1.079702831315025,2.0640898219409547e-12
LRP1B,-1.3253608135766677,2.068205762594331e-12
PAH,3.3828082295752995,2.0995767775199136e-12
RBMS3,-1.4830421541872756,2.1132541533745448e-12
SPON1,-2.3183508272215594,2.118309780607729e-12
SLCO5A1,1.5426595940644705,2.132201104095977e-12
GABRE,1.79598037694013,2.209876575552132e-12
SRCIN1,1.5850589118198837,2.210294090255551e-12
LY6G6F,1.5459614361248508,2.216775764004216e-12
FCN3,1.411029208596282,2.2325976938728376e-12
DSG3,3.408948396725224,2.252270437072916e-12
NXPH4,2.7106912416851463,2.264645406273286e-12
SP6,1.6431827562681205,2.2836644627548578e-12
NHEDC2,1.100502942179772,2.2857637927000248e-12
LOC145837,-2.3267585706975957,2.386539090018675e-12
FCRL5,-2.7742643441923898,2.411907405415213e-12
COL27A1,1.999025507419411,2.4124739174832878e-12
LRRK2,-2.093713389049972,2.4221827236159088e-12
ADRB1,-1.9778747143100808,2.508849312543467e-12
GFOD1,-1.017388060719771,2.5458210449072097e-12
PRKG1,-1.6707414975268664,2.5467845566485247e-12
HPD,-1.052753266245949,2.582078762942519e-12
MS4A8B,-2.6306773324236765,2.611888871930848e-12
CAP2,-1.6038719171072788,2.68636571987698e-12
C16orf45,-1.3940125959406506,2.6971659339780192e-12
PRPH2,-1.3586951048951057,2.7087014579448533e-12
PIWIL1,3.364240141565751,2.812870560700906e-12
MIA2,-2.1893297714480635,2.856260842046873e-12
MAP4K1,-1.981297236909433,2.876923921334311e-12
TTLL7,-1.9354030615725728,2.8803842620416385e-12
VEPH1,-1.6618264284495985,2.9006407423036867e-12
DMD,-1.911763141736305,2.973354380573825e-12
FAM49A,-1.81087046733754,3.013960939715373e-12
CPXM2,-2.2189976121439585,3.0171677557679155e-12
CR1,-2.5062222070612297,3.038673599529951e-12
LY6G6C,1.9877387770765824,3.0764396491228666e-12
KRTAP5-4,1.0442783728466647,3.0809503277580967e-12
CD37,-1.8400897236909364,3.1052615723441e-12
ADAMTS8,-2.030918591164932,3.11561569723854e-12
TSPYL5,-1.5783075388026615,3.1343846962414307e-12
ZFP3,-1.3742769827733188,3.224092124945788e-12
TMEM25,-1.6014854340781186,3.2354077768545468e-12
CD52,-1.5776732474842268,3.244371614891692e-12
EPHB3,1.506121021661265,3.2741680969322776e-12
GSTZ1,-1.002036193075222,3.2772790167389696e-12
MPP7,-1.1149278355790564,3.308626983261933e-12
CSF2RB,-1.7982546222070592,3.369061627792629e-12
EFHD1,-1.438012971175163,3.3922669373433017e-12
CNNM1,-1.7271539058502468,3.397398774303929e-12
GCGR,-1.1275360822104723,3.415082042017482e-12
PVRL3,-1.439998823128095,3.4272437564511917e-12
SIGLEC16,-1.1419854426061748,3.487101505520976e-12
ST8SIA6,-1.7125691369606002,3.504126021315489e-12
GALNT13,-1.9866927852635183,3.504670273835238e-12
HIST1H1E,1.2199006737165272,3.575638844292357e-12
PLA2G5,-1.9622843936551264,3.576839265495031e-12
CNIH3,1.666609184717724,3.643600447410901e-12
RAPGEFL1,-1.181112587412592,3.701475321952829e-12
C9orf163,1.044120160327477,3.7354590687475184e-12
ANKRD44,-1.4643762493603951,3.7900772653897906e-12
DYNC1I1,-2.099270825515945,3.844691541727619e-12
NFASC,-1.6675010915913386,3.866034270458482e-12
PTGDS,-2.1471426402865363,3.87106974553103e-12
KRT75,2.917880914207741,3.926440708949913e-12
CKMT1A,-1.5521905935527816,3.9640684963307904e-12
TYRP1,-1.9871222667576367,4.017242362098505e-12
TF,-2.065014403888793,4.071594746262634e-12
SUSD5,-1.860512723861505,4.080451992440966e-12
GOLT1A,1.270386534197506,4.087733576687587e-12
TBX10,-2.7237255756438685,4.103421698827686e-12
FAM177B,-2.8742218318267088,4.211362367587804e-12
CYP26B1,-1.7884772130308717,4.2503796294744995e-12
MYO3A,-1.6695741002899531,4.348534354154628e-12
ALG1L,1.392493697765648,4.413662112618104e-12
GMFG,-1.2072086730342777,4.417831575277323e-12
GRIK2,-1.6456646426744,4.441436162423065e-12
MBNL3,-1.133304878048781,4.536411251162306e-12
AIF1,-1.4065853061572555,4.651692433527978e-12
CXCL2,1.908907385297628,4.665247953318511e-12
MEOX1,-1.892640218318265,4.670834648851331e-12
LY86,-1.5888899454204362,4.7053608410137495e-12
ZNF788,-1.385419171072832,4.742598489625719e-12
AKR1B15,-1.563504536926489,4.90596790093663e-12
ELFN1,1.1148576667235206,5.007082566187392e-12
ZNF467,-1.2185683353232155,5.059908409144749e-12
SLC6A10P,-1.5777152140542383,5.069728905159518e-12
RGL4,-1.2541726419921542,5.090979464084687e-12
C10orf55,1.2538189152311088,5.102163122026267e-12
NCKAP1L,-1.76229521575985,5.104379027811841e-12
LRRC33,-1.2458846153846128,5.1783092062434946e-12
EFNA5,-2.213847305133889,5.225961632571718e-12
C2orf72,-1.4295246290295047,5.325704451939257e-12
CBWD3,1.0336446187958384,5.350266782035365e-12
FAM55C,-1.0269875575643796,5.513766982629162e-12
AR,-1.833382346921371,5.574449337131882e-12
C7orf51,-1.3114289101142762,5.578670413736665e-12
BTC,-1.0197678748081185,5.596764336809701e-12
SOX12,1.0361558758314873,5.649618789931619e-12
FMO2,-2.3854920859628157,5.73016210085551e-12
TMEM211,2.3904781255330043,5.731563292203049e-12
ATOH1,-3.069396111205868,5.761921812667055e-12
MESP1,-1.88235436636534,5.861464194022602e-12
IP6K3,-1.5287626300528734,5.883381348211545e-12
SASH3,-1.5738030786286918,5.894183921901527e-12
FCRL3,-2.2036548865768384,5.897149093899422e-12
MMP10,2.6252872420262663,5.992739128792621e-12
SLC35E4,1.0991033515265205,6.2198300603233096e-12
KCNK12,-1.23324911308204,6.2939850611396905e-12
AXL,-1.4350291488998757,6.301988385907512e-12
WT1,2.852506796861672,6.361137591209284e-12
DOCK2,-1.9151165785434052,6.655819991557227e-12
GAS2,1.7105356813917791,6.6593508988410986e-12
FER1L4,2.3577543322531183,6.7629442977899894e-12
GSTA2,-1.4147219512195122,6.809493446063884e-12
KLHL6,-1.8408450878389864,6.885507501330932e-12
UGT3A2,-1.1216064983796687,6.926959217956162e-12
HRASLS5,-2.19042005799079,6.926959217956162e-12
CLRN3,-1.0880082892717071,6.953846796338139e-12
SLAMF9,1.774861990448575,7.069975865061508e-12
EDNRA,1.5595522769913035,7.237929480020988e-12
CAPN13,-2.601953991130813,7.247938517564357e-12
AKR1C4,2.398563841037011,7.269563772754612e-12
CEBPE,-1.613408783899028,7.283747566912168e-12
ZNF804A,-1.3983413696060052,7.288077551193941e-12
IKZF3,-1.7924178406958906,7.399863680463799e-12
PNMA1,-1.0658693075217478,7.436923364650939e-12
SEMA3B,-1.336176334640971,7.437361263720102e-12
C2,1.3055445676275,7.467434035095963e-12
MCOLN2,-2.0620941923929745,7.549189361440237e-12
C2orf61,1.05377781852294,7.676430708356533e-12
NCRNA00181,-1.1518644976974262,7.696537116389703e-12
IGFL4,1.676424884871226,8.215162921136501e-12
TLR1,-1.5826641139348476,8.224629621162012e-12
CFH,-1.6329076581954671,8.686649442955854e-12
LRRN4,1.617548098243221,8.787876990280218e-12
MYBPC2,-1.5053708511001196,8.869935550259091e-12
LOC728392,-1.3156392461197317,9.078943580274996e-12
GZMA,-1.9208440047757056,9.095753212020536e-12
PODNL1,1.3957143868326778,9.108364241666175e-12
RDH16,1.536806600716356,9.111311558951576e-12
